ID_registro;0;CODIGO DE ADMINISTRADO (1);RUC;TITULAR;TIPO DE TITULAR ;"CODIGO DE UNIDAD FISCALIZABLE 
(1)";NOMBRE INFRAESTRUCTURA;TIPO DE INFRAESTRUCTURA (2);AMBITO GESTIÓN;VALORIZACIÓN;TRANSFERENCIA;TRATAMIENTO;DISPOSICIÓN FINAL;DEPARTAMENTO;PROVINCIA;DISTRITO;DIRECCIÓN;UBIGEO;ZONA;COORDENADA ESTE;COORDENADA NORTE;IGA-1;IGA-2;IGA-3;IGA-4;IGA-5;IGA-6;IGA-7;REGISTRO_AUTORITATIVO;ETAPA;FUENTE_ETAPA;FECHA_AS;OBSERVACIÓN;BENEFICIARIOS;GM_NP;GM_P;GNM_NP;GNM_P;ZONA.1;Año;Documento
39835;32;ADM15222;20484270067.0;JOSCANA SOCIEDAD ANONIMA CERRADA;EORS;UF0009256;PLANTA DE TRATAMIENTO DE ACEITES USADOS Y MEZCLAS OLEOSAS / PLANTA DE TRATAMIENTO DE RESIDUOS INDUSTRIALES DE LODOS DE PERFORACIÓN;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Piura;Piura;Piura;Mz J Lote 1 3ra Etapa Zona Industrial;200101;17.0;536791;9428087.0;R.D. Nº 1244-2013/DEPA/DIGESA/SA;R.D. Nº 2116-2013/DEPA/DIGESA/SA;-;-;-;-;;"EO-RS-0377-19-200101
 
  EO-RS-0377-19-200101 Anexo 1 
 (Incorporación de unidades vehiculares)";OPERACIÓN;Supervisión;2021-07-07 00:00:00;No aplica;No aplica;NO;NO;NO;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39836;33;ADM11470;20100764122.0;LUBRICANTES FILTRADOS MARTE E I R L;EORS;UF0013043;PLANTA DE PROCESAMIENTO DE ACEITES USADOS Y RESIDUOS DE HIDROCARBUROS;Infraestructura de Valorización;No municipal;SI;NO;SI (*);NO;Lima;Lima;Villa El Salvador;Altura Km 18.5 Antigua Panamericana Sur. Parcelación Bs. As. Mz A Lote 1;150142;18.0;285328;8649135.0;R.D. Nº 0199/2006/DIGESA/SA;-;-;-;-;-;;No tiene;CIERRE;Supervisión;2019-11-11 00:00:00;No aplica;No aplica;NO;NO;NO;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39837;34;ADM18946;20313218083.0;MAESTRIA EN SERVICIOS DILIGENTES SAC;EORS;UF0013730;INSTALACIÓN DE COMERCIALIZACIÓN DE RESIDUOS SÓLIDOS 2;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Lambayeque;Lambayeque;Motupe;Fundo Pampa Mogonera del sector Chitarra;140307;17.0;643185;9322553.0;R.D. Nº 1919-2017/DCEA/DIGESA/SA;-;-;-;-;-;;EO-RS-0258-19-140307;OPERACIÓN;"Informe de operador de II Trimestre del 2022
 SIGERSOL NO MUNICIPAL";-;No aplica;No aplica;NO;NO;SI;NO;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39838;35;ADM15897;20510511906.0;MAFIE S.A.C.;EORS;UF0009226;INSTALACIÓN DE COMERCIALIZACIÓN DE RESIDUOS SÓLIDOS;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;Callao;Callao;Ventanilla;Mz. 16 Lote B Sub Lote B-2 Parque Porcino Zona 12;70106;18.0;269594;8679294.0;R.D. Nº 2471-2017/DCEA/DIGESA/SA;-;-;-;-;-;;"EO-RS-00307-2021-MINAM/VMGA/DGRS
 
 EO-RS-00307-2021-MINAM/VMGA/DGRS ANEXO 01 (Ampliación de unidades vehiculares para el manejo de residuos no peligrosos)";OPERACIÓN;Supervisión;2025-02-04 00:00:00;Actividades paralizadas;No aplica;SI;NO;SI;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39839;36;ADM15669;20504009565.0;MAX OIL S.A.C.;EORS;UF0009223;PLANTA DE TRATAMIENTO DE RESIDUOS OLEOSOS (2013);Infraestructura de Valorización;No municipal;SI;NO;SI (*);NO;Callao;Callao;Callao;Prolongación Av. Centenario S/N (Km. .4.5 Néstor Gambeta);70101;18.0;267333;8671754.0;R.D. Nº 1556-2013/DEPA/DIGESA/SA;-;-;-;-;-;;EO-RS-00102-18-70101;OPERACIÓN;Supervisión;2022-07-04 00:00:00;No aplica;No aplica;NO;NO;NO;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39840;37;ADM19885;20600828551.0;MULTISERVICIOS PHOENIX E.I.R.L.;EORS;UF0015060;PLANTA VENTANILLA;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Callao;Callao;Ventanilla;Mz. C-5, LT 7, Asoc. Central de Empresarios del Parque Industrial Pachacútec;70106;18.0;267297;8688504.0;R.D. N° 387-2017-PRODUCE/DVMYPE-I/DGAAMI;-;-;-;-;-;;"EO-RS-0107-19-70106
 
 EO-RS-0107-19-70106 Anexo 2 (Ampliación de operaciones)";OPERACIÓN;"Informe de operador del II Trimestre del 2022
 SIGERSOL NO MUNICIPAL";-;No aplica;No aplica;NO;NO;NO;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39841;38;ADM12264;20162586956.0;MUNICIPALIDAD DISTRITAL DE YANAHUARA;Municipalidad;UF0012768;PLANTA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Arequipa;Yura;Km 18 de la carretera principal Arequipa- Puno/Cusco;40128;19.0;218341;8196456.0;R.G N°293-2021-MPA;-;-;-;-;-;;No aplica;OPERACIÓN;Supervisión;2022-04-21 00:00:00;No aplica;No aplica;SI;NO;NO;NO;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39842;39;ADM11716;20120385004.0;MUNICIPALIDAD PROV. DE YAULI LA OROYA;Municipalidad;UF0012771;PLANTA DE TRATAMIENTO DE RESIDUOS SÓLIDOS PARA LOS DISTRITOS DE LA OROYA Y SANTA ROSA DE SACCO;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Junín;Yauli;La Oroya;Predio Quiulla_Zona Cochabamba-Zona Cochabamba a 11 km de la ciudad de La Oroya, al costado de la carretera Central, en el tramo de la Oroya-Huancayo;120801;18.0;405226;8721306.0;R.D. Nº 0109-2010/DIGESA/SA;-;-;-;-;-;;No aplica;CONSTRUCCIÓN;Supervisión;2021-07-24 00:00:00;No aplica;No aplica;SI;NO;NO;NO;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39843;40;ADM12277;20163065330.0;MUNICIPALIDAD PROVINCIAL DEL SANTA;Municipalidad;UF0016721;PLANTA DE TRATAMIENTO DE RESIDUOS ORGÁNICOS E INORGÁNICOS DE CHIMBOTE;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Áncash;Santa;Chimbote;"Manzana D, zona industrial ""Los Pinos"", altura del kilómetro 434, Carretera Panamericana Norte";21801;17.0;763025;8999709.0;R.D. N° 2994/2008/DIGESA/SA;-;-;-;-;-;;No aplica;CONSTRUCCIÓN CULMINADA;"OFICIO N° 398-2023-GGA-MPS
 (HT 2023-E01-552011)";-;La municipalidad informa que la infraestrutura se incendió, motivo por el cual se encuentra inoperativa.;No aplica;SI;NO;NO;NO;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39844;41;ADM11931;20143159001.0;MUNICIPALIDAD DISTRITAL AYNA SAN FRANCISCO;Municipalidad;UF0013742;INFRAESTRUCTURA DE APROVECHAMIENTO Y DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS DE LA CIUDAD DE AYNA SAN FRANCISCO, LA MAR, AYACUCHO (ANTES BOTADERO EN EL SECTOR BADEN);Infraestructura de disposición final / Relleno sanitario;Municipal;SI;NO;NO;SI;Ayacucho;La Mar;Ayna;Sector de Aurora Alta, en el predio de Nueva Florida;50503;18.0;629564;8606144.0;R.A. N° 189-2017-MPLM-SM/A;-;-;-;-;;;No aplica;OPERACIÓN;"Oficio N° 147-2024-MDASF/A de fecha 22/04/2024
 (Registro 2024-E01-035113)";-;No aplica;Distrito Ayna San Francisco;SI;NO;NO;NO;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39845;42;ADM19886;20558742128.0;PHOENIX TECNOLOGIAS AMBIENTALES SOCIEDAD ANONIMA CERRADA;EORS;UF0015061;PLANTA ISLAY;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Arequipa;Islay;Islay;Calle 2, Mz G, Lote 1, Ceticos Matarani;40704;18.0;809277;8117300.0;R.D. N° 049-2017-PRODUCE/DVMYPE-I/DGAAMI;-;-;-;-;-;;No tiene;OPERACIÓN;"Informe de operador del I Trimestre del 2022
 SIGERSOL NO MUNICIPAL";2023-03-16 00:00:00;No aplica;No aplica;NO;NO;NO;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39846;43;ADM14417;20397923381.0;PROD.Y SERV.DE MANTEN. Y SEG.IND.S.R.L.;EORS;UF0009296;TRATAMIENTO DE RESIDUOS SEMISÓLIDOS PELIGROSOS - LODOS ORGÁNICOS;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;La Libertad;Trujillo;Huanchaco;Lote Vd.281-III Etapa III Sector Valdivia;130104;17.0;710606;9107603.0;R.D. Nº 1385-2013/DEPA/DIGESA/SA;-;-;-;-;-;;No tiene;CIERRE;Supervisión;2025-10-03 00:00:00;No aplica;No aplica;NO;SI;NO;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39847;44;ADM17031;20547775822.0;QUIMICA TORRES SOCIEDAD ANONIMA CERRADA - QUIMICA TORRES S.A.C.;EORS;UF0009233;INSTALACIÓN DE COMERCIALIZACIÓN DE RESIDUOS SÓLIDOS;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;Callao;Callao;Ventanilla;Parque Industrial Pachacútec Mz D-17 Lote 1;70106;18.0;267673;8687651.0;R.D. Nº 1035-2017/DCEA/DIGESA/SA;-;-;-;-;-;;"EO-R-00038-2022-MINAM/VMGA/DGRS
 
 EO-R-00038-2022-MINAM/VMGA/DGRS Anexo 01 (Ampliación de operaciones)";OPERACIÓN;Supervisión;2025-03-06 00:00:00;No aplica;No aplica;SI;SI;SI;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39848;45;ADM21077;20545679877.0;RESYCLA SOLVENT S.A.C.;EORS;UF0017427;INFRAESTRUCTURA DE VALORIZACIÓN RESYCLA SOLVENT;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Callao;Callao;Ventanilla;Mz D5 Lote 1 y 2 Parque Industrial Pachacútec;70106;18.0;267531;8688159.0;R.D. N° 00757-2024-MINAM/VMGA/DGGRS;-;-;-;-;-;;"EO-RS-00039-2020-MINAM-VMGA/DGRS

ANEXO 02
ACTUALIZACIÓN DEL REGISTRO AUTORITATIVO N° 00868-2025-MINAM/VMGA/DGGRS
(Ampliación de las operaciones para el manejo de residuos sólidos peligrosos)";OPERACIÓN;Supervisión;2022-12-01 00:00:00;No aplica;No aplica;NO;NO;NO;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39849;46;ADM20884;20604188173.0;SAR AMBIENTAL S.A.;EORS;UF0017126;INFRAESTRUCTURA DE VALORIZACIÓN DE RAEE;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;Lima;Lima;Lurín;Calle 5, Quebrada El Lúcumo autodenominado Parcela 2, Mz. E, Lotes 4 y 5;150119;18.0;300956;8643221.0;R.D. N° 00019-2022-MINAM/VMGA/DGRS;-;-;-;-;-;;EO-RS-00094-2022-MINAM/VMGA/DGRS;OPERACIÓN;"OFICIO 00004-2022-MINAM/VMGA/DGRS
 (2022-E01-001655)";2025-02-05 00:00:00;No aplica;No aplica;SI;SI;SI;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39850;47;ADM15679;20504337571.0;SERVICIOS H.F. HNOS. S.A.C.;EORS;UF0009242;INSTALACIÓN DE COMERCIALIZACIÓN DE RESIDUOS SÓLIDOS;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;Lima;Lima;Villa El Salvador;Parque Industrial del Cono Sur Parcela I Mz B Lote 17;150142;18.0;288800;8652041.0;R.D. Nº 2380-2016/DSA/DIGESA;-;-;-;-;-;;EO-RS-00131-2020-MINAM-VMGA/DGRS;OPERACIÓN;Supervisión;2023-08-24 00:00:00;No aplica;No aplica;SI;NO;SI;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39851;48;ADM21999;20559720101.0;SERVICIOS MULTIPLES ALTO CHICAMA S.R.L.;EORS;UF0019010;PLANTA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGANICOS, INORGANICOS NO PELIGROSOS Y RESIDUOS REAPROVECHABLES PROVENIENTES DE LA CONSTRUCCIÓN Y DEMOLICIÓN;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;La Libertad;Ascope;Chicama;Panamericana Norte Km 594 Sector La Soledad;130202;17.0;709780;9122492.0;R.A. N° 20-2020-MPA;-;-;-;-;-;;"EO-RS-0087-18-150106 Anexo 02 
 (Incorporación de residuos sólidos)
 
 EO-RS-0087-18-150106
 Anexo 03 (Modificación de la Información: Vehículos)
 
 EO-RS-0089-18-130202 Anexo 1 (Ampliación de operaciones)
 
 EO-RS-0089-18-130202 Anexo 2 (Modificación de la información)
 
 EO-RS-0089-18-130202 - Anexo 07 (Ampliación del manejo de residuos sólidos peligrosos)";OPERACIÓN;"Carta 001-ACH-2024, recibido el 05/07/2024
  (Registro 2024-E01-076658)";-;No aplica;No aplica;SI;NO;SI;NO;2022;Resolución N° 00054-2022-OEFA/DSIS;Resolución N° 00054-2022-OEFA/DSIS
39852;49;ADM16008;20512624503.0;SERVIPLAST NELLA E.I.R.L.;EORS;UF0009248;INSTALACIÓN DE COMERCIALIZACIÓN DE RESIDUOS SÓLIDOS;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Lima;Lima;Puente Piedra;Calle Los Álamos Mz J Lt 15 Urb. Parcela Semi Rustica Chillón;150125;18.0;272142;8679048.0;R.D. Nº 0412-2017/DSA/DIGESA/SA;-;-;-;-;-;;"EO-RS-0136-19-150125
 
 EO-RS-0136-19-150125 Anexo 1 (Modificación de la información)
 
 EO-RS-0136-19-150125 
 (Incorporación de unidades vehiculares)";OPERACIÓN;Supervisión;2024-11-19 00:00:00;No aplica;No aplica;NO;NO;SI;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39853;50;ADM13296;20206018411.0;TECSUR S.A.;EORS;UF0009250;INSTALACIÓN DE COMERCIALIZACIÓN DE RESIDUOS SÓLIDOS;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Lima;Lima;San Juan de Miraflores;Av. Pastor Sevilla S/N (Alt. Colegio Ciudad de Los Niños);150133;18.0;285461;8653497.0;R.D. Nº 2291-2017/DCEA/DIGESA/SA;-;-;-;-;-;;EO-RS-00290-2021-MINAM/VMGA/DGRS;OPERACIÓN;Supervisión;2019-12-17 00:00:00;No aplica;No aplica;NO;NO;SI;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39854;51;ADM14737;20449390611.0;TRANSPORTES & GRUAS AVA S.A.C..;EORS;UF0009239;INSTALACIÓN DE COMERCIALIZACIÓN DE RESIDUOS SÓLIDOS;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;Moquegua;Ilo;Ilo;Parque Industrial Mz T Lt 17 Urb Pampa Inalámbrica;180301;19.0;253679;8046046.0;R.D. Nº 1818-2017/DCEA/DIGESA/SA;-;-;-;-;-;;No tiene;INOPERATIVA;"REPORTE DE VERIFICACIÓN DEL 20/01/2025
 Registro 2025-I01-006476";2019-02-05 00:00:00;No aplica;No aplica;SI;SI;SI;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39855;52;ADM15201;20484084948.0;TRANSPORTES Y SERVICIOS GENERALES LARA EIRL;EORS;UF0009251;INSTALACIÓN DE COMERCIALIZACIÓN DE RESIDUOS SÓLIDOS;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;Piura;Piura;Catacaos;Los Medanos S/N (Altura Del Cruce Del Parque Kurt Beer - La Legua);200105;17.0;537457;9422898.0;R.D. Nº 3772-2017/DCEA/DIGESA/SA;;-;-;-;-;;EO-RS-00196-2021-MINAM-VMGA/DGRS;OPERACIÓN;Supervisión;2019-06-07 00:00:00;No aplica;No aplica;SI;SI;SI;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39856;53;ADM18945;20526542976.0;AMBIPAR ENVIRONMENT PERÚ SAC;EORS;UF0017488;PLANTA DE VALORIZACIÓN DE RESIDUOS DE APARATOS ELÉCTRICOS Y ELECTRÓNICOS (RAEE);Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;LIMA;LIMA;Villa El Salvador;Calle 23, Mza. Z-1, Sub Lote 9-B, Urb. Cooperativa De Colonización Las Vertientes de la Tablada de Lurín;150142;18.0;286295;8647386.0;R.D. Nº 00054-2021-SENACE-PE/DEIN;R.D. 00678-2024-MINAM/VMGA/DGGRS;-;-;-;-;;EO-RS- 00202-2022-MINAM/VMGA/DGRS;OPERACIÓN;"Carta Nº 002-2024/AA-URBAN de fecha 03/01/2024
  (Registro 2024-E01-001975)";-;No aplica;No aplica;SI;SI;SI;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39857;54;ADM18707;20373779611.0;W.R. INGENIEROS E.I.R.L.;EORS;UF0013366;INFRAESTRUCTURA DE TRATAMIENTO DE ACEITES RESIDUALES Y RESIDUOS OLEOSOS;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Lima;Lima;Puente Piedra;Calle Los Cerezos N°230, Lotización Chillón;150125;18.0;272366;8679527.0;R.D. N°1226/2008/DIGESA/SA;-;-;-;-;-;;"EO-RS-0095-19-150125
 
 EO-RS-0095-19-150125 Anexo 1 (Modificación de la información)
 
 EO-RS-0095-19-150125 
 (Incorporación de unidades vehiculares)
 
 EO-RS-0095-19-150125 
 (Cambio de características del tipo de carrocería de unidad vehicular)
 
 EO-RS-0095-19-150125 
 (Incorporación de unidades vehiculares)";OPERACIÓN;Oficio N° 3051-2022/DCEA/DIGESA de fecha 01/06/2022 (Registro 2022-E01-050012);-;No aplica;No aplica;NO;NO;NO;SI;2022;Resolución N° 00054-2022-OEFA/DSIS;Resolución N° 00054-2022-OEFA/DSIS
39858;55;ADM11823;20131380951.0;MUNICIPALIDAD METROPOLITANA DE LIMA;Municipalidad;UF0013691;"PLANTA DE TRANSFERENCIA ""HUAYNA CÁPAC""";Planta de Transferencia;Municipal;NO;SI;NO;NO;Lima;Lima;San Juan de Miraflores;Av. Pastor Sevilla S/N;150133;18.0;286220;8651936.0;R.D. N° 0364/2004/DIGESA/SA;-;-;-;-;-;;No aplica;INOPERATIVA;Supervisión;2025-04-28 00:00:00;No aplica;No aplica;SI;NO;NO;NO;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39859;56;ADM12120;20154489895.0;MUNICIPALIDAD PROVINCIAL DE AREQUIPA;Municipalidad;UF0012772;PLANTA DE TRANSFERENCIA DE RESIDUOS SÓLIDOS DE AREQUIPA;Planta de Transferencia;Municipal;NO;SI;NO;NO;Arequipa;Arequipa;Cerro Colorado;Vía de Evitamiento, km3, Lateral 1 de El Alto Cural;40104;19.0;224624;8186994.0;R.D. N° 4038-2009/DIGESA/SA;-;-;-;-;-;;No aplica;OPERACIÓN;Supervisión;2021-09-10 00:00:00;No aplica;No aplica;SI;NO;NO;NO;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39860;57;ADM11908;20141784901.0;MUNICIPALIDAD PROVINCIAL DE CHICLAYO;Municipalidad;UF0016725;PLANTA DE TRANSFERENCIA DE RESIDUOS SÓLIDOS INORGÁNICOS DE LA LOCALIDAD DE CHICLAYO;Planta de transferencia;Municipal;NO;SI;NO;NO;Lambayeque;Chiclayo;Pimentel;Carretera hacia Ciudad de Dios, a 3.86 km de Chiclayo;140112;17.0;620935;9251934.0;R.D. N° 364-2015/DSB/DIGESA/SA;-;-;-;-;-;;No aplica;CONSTRUCCIÓN;"Oficio N° 199-2022-MPCH/GDA de fecha 13/07/2022
 (Registro 2022-E01-064505)";-;Construcción paralizada por proceso judicial;No aplica;SI;NO;NO;NO;2022;Resolución N° 00054-2022-OEFA/DSIS;Resolución N° 00054-2022-OEFA/DSIS
39861;58;ADM11786;20131367423.0;MUNICIPALIDAD SANTIAGO DE SURCO;Municipalidad;UF0009209;COMPLEJO ECOLÓGICO SANTIAGO DE SURCO;Planta de Transferencia;Municipal;NO;SI;NO;NO;Lima;Lima;Santiago de Surco;Base Aérea de Las Palmas de la Fuerza Aérea del Perú;150140;18.0;281115;8655652.0;R.D. N° 1295/2004/DIGESA/SA;-;-;-;-;-;;No aplica;OPERACIÓN;Supervisión;2020-01-30 00:00:00;No aplica;No aplica;SI;NO;NO;NO;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39862;59;ADM14154;20338589736.0;PATRESOL S.A.C.;EORS;UF0009253;PLANTA DE TRANSFERENCIA DE RESIDUOS SÓLIDOS;Planta de Transferencia;Municipal;NO;SI;NO;NO;Lima;Lima;Villa El Salvador;Av. Prolongación Primero de Mayo Mz. E Lote 2B, Sociedad Unión de Colonizadores;150142;18.0;286464;8650616.0;R.D. Nº 0984-2004/DIGESA/SA;-;-;-;-;-;;"EO-RS-0139-18-150142
 
 EO-RS-0139-19-150123 (Incorporación de unidades vehiculares)";OPERACIÓN;Supervisión;2020-09-17 00:00:00;No aplica;No aplica;SI;NO;NO;NO;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39863;60;ADM14295;20378633860.0;"SERVICIOS GENERALES RAMBELL EIRL
 
 MUNICIPALIDAD DE VILLA EL SALVADOR";EORS;UF0017723;PLANTA DE TRANSFERENCIA DE RESIDUOS SÓLIDOS LAS VERTIENTES;Planta de Transferencia;Municipal;NO;SI;NO;NO;Lima;Lima;Villa El Salvador;Cooperativa Las Vertientes de Tablada de Lurín Ltda. 225, Mz. S, Lote 03, Sector 12;150142;18.0;286329;8647943.0;R.S. N° D000059-2023-MML-GSCGA-SGA.;-;-;-;-;-;;EO-RS-0308-19-150142, ANEXO 06 ACTUALIZACIÓN DEL REGISTRO AUTORITATIVO N° 00600-2023-MINAM/VMGA/DGGRs (Ampliación de operaciones de residuos sólidos no peligrosos);OPERACIÓN;Supervisión;2023-05-19 00:00:00;No aplica;No aplica;SI;NO;NO;NO;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39864;61;ADM20030;20601610273.0;GESTION DE RESIDUOS INDUSTRIALES PERU S.A.C.-G.R.I. PERU S.A.C.;EORS;UF0016740;PLANTA DE TRATAMIENTO DE RESIDUOS CAJAMARQUILLA;Planta de Tratamiento;Municipal y No municipal;NO;NO;SI;NO;Lima;Lima;Lurigancho;Avenida Cajamarquilla s/n, Sublote 61-4, zona parcelación Cajamarquilla Primera etapa;150118;18.0;294215;8675396.0;R.D. N° 00138-2020-SENACE-PE/DEIN;-;-;-;-;-;;"EO-RS-00039-2021-MINAM-VMGA/DGRS
 
 EO-RS-00039-2021-MINAM-VMGA/DGRS Anexo 1
 (Ampliación de operaciones)";OPERACIÓN;"Informe de operador del I Trimestre del 2022 
 SIGERSOL NO MUNICIPAL";2025-03-12 00:00:00;No aplica;No aplica;NO;SI;NO;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39865;62;ADM16779;20537973421.0;INCINERAGAS E.I.R.L;EORS;UF0009264;PROYECTO DE PLANTA DE INCINERACIÓN DE RESIDUOS INDUSTRIALES Y HOSPITALARIOS;Planta de Tratamiento;No municipal;NO;NO;SI;NO;Lima;Lima;Lurín;Av. Separadora Industrial Mz A Lote 3a;150119;18.0;300052;8639213.0;R.D. Nº 1067-2011/DEPA/DIGESA/SA;-;-;-;-;-;;EO-RS-0261-19-150119;OPERACIÓN;"Carta Nº 057-2024 de INCINERAGAS EIRL, recibido el 04/07/2024
 (Registro 2024-E01-075958)";2025-02-07 00:00:00;No aplica;No aplica;NO;NO;NO;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
39866;63;ADM17140;20553255709.0;KANAY S.A.C.;EORS;UF0009222;INFRAESTRUCTURA DE TRATAMIENTO DE RESIDUOS PELIGROSOS - VILLA EL SALVADOR - LIMA;Planta de Tratamiento;No municipal;NO;NO;SI;NO;Lima;Lima;Villa El Salvador;Calle 4, Mz. U Lote 2, Cooperativa Las Vertientes de la Tablada de Lurín Ltda. 224;150142;18.0;286255;8647655.0;R.D. Nº 2488 -2013/DEPA/DIGESA/SA;R.D. Nº 2452-2015/DEPA/DIGESA/SA;R.D. Nº 2636-2016/DSA/DIGESA/SA;"R.D.
  N° 00376-2024-MINAM/VMGA/DGGRS";R.D. Nº 00108-2024-SENACE-PE/DEIN;-;;"EO-RS-0024-18-150142
 EO-RS-0024-18-150142 Anexo 1 (Modificación de la información)
 EO-RS-0024-18-150142 (Modificación de información de representante legal)
 EO-RS-0024-18-150142
 (Incorporación de unidades vehiculares)
 EO-RS-0024-18-150142 Anexo 2 (Modificación de información de Cambio de domicilio legal)
 EO-RS-0024-18-150142 
 Anexo 8 (Ampliación de la lista y ámbito de gestión de los residuos sólidos y de unidades vehiculares para el manejo de residuos no peligrosos)
 EO-RS-0024-18-150142 anexo 9 (Modificación de la Información: representante legal y del domicilio legal)
 EO-RS-0024-18-150142 anexo 10 (Ampliación de operaciones)
 EO-RS-0024-18-150142 anexo 54 (Ampliación de la lista y ámbito de gestión de residuos sólidos peligrosos)";OPERACIÓN;Supervisión;2024-12-13 00:00:00;No aplica;No aplica;NO;NO;NO;SI;2022;Resolución N.° 00018-2022-OEFA/DSIS;Resolución N.° 00018-2022-OEFA/DSIS
