ID_registro;archivo_origen;N;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;RUC;RESPONSABLE;COD_UF;DENOMINACIÓN;ZONA;ESTE;NORTE;PERIMETRO;ÁREA_M2;ÁREA_HA;VOLUMEN;AMBITO;TIPO_ESPACIO;OPERATIVIDAD;SEGREGACIÓN;QUEMA_RRSS;AGUAJAL;BOFEDAL;PANTANO;AMORTIGUAMIENTO_ANP;ANP;CATEGORIA;Año;Documento
39164;7584838-anexo-ii-5.xlsx;728;110501;Ica;Pisco;Pisco;Por determinar;Por Determinar;UF0035415;Tupac Amaru;18;372276.0;8483921;488;11681.0;1.1681;23362;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39165;7584838-anexo-ii-5.xlsx;729;110501;Ica;Pisco;Pisco;Por determinar;Por Determinar;UF0035416;Pisco 13;18;371482.09;8484105.84;713;4589.0;0.4589;9178;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39166;7584838-anexo-ii-5.xlsx;730;110506;Ica;Pisco;San Andres;Por determinar;Por Determinar;UF0018332;Nuevo Jerusalem 1;18;368576.78;8481634.6;251;3645.0;0.3645;10935;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39167;7584838-anexo-ii-5.xlsx;731;110506;Ica;Pisco;San Andres;Por determinar;Por Determinar;UF0018333;Nuevo Jerusalem 2;18;368626.0;8481619;193;1919.0;0.1919;3838;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39168;7584838-anexo-ii-5.xlsx;732;110506;Ica;Pisco;San Andres;Por determinar;Por Determinar;UF0018334;San Andres 1;18;368430.0;8481811;190;1720.0;0.172;3440;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39169;7584838-anexo-ii-5.xlsx;733;110506;Ica;Pisco;San Andres;Por determinar;Por Determinar;UF0018366;San Andres 2;18;370843.0;8483477;854;15577.0;1.5577;578;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39170;7584838-anexo-ii-5.xlsx;734;110506;Ica;Pisco;San Andres;Por determinar;Por Determinar;UF0018356;San Andres 3;18;370104.0;8481595;331;679.0;0.0679;150;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39171;7584838-anexo-ii-5.xlsx;735;110506;Ica;Pisco;San Andres;Por determinar;Por Determinar;UF0018357;San Andres 4;18;370225.0;8481631;210;304.0;0.0304;304;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39172;7584838-anexo-ii-5.xlsx;736;110506;Ica;Pisco;San Andres;Por determinar;Por Determinar;UF0018358;San Andres 5;18;370156.0;8481176;867;8701.0;0.8701;4351;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39173;7584838-anexo-ii-5.xlsx;737;110506;Ica;Pisco;San Andres;Por determinar;Por Determinar;UF0018359;San Andres 6;18;370433.0;8481249;128;260.0;0.026;130;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39174;7584838-anexo-ii-5.xlsx;738;110506;Ica;Pisco;San Andres;Por determinar;Por Determinar;UF0018361;San Andres 7;18;370322.0;8482064;377;4523.0;0.4523;4523;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39175;7584838-anexo-ii-5.xlsx;739;110506;Ica;Pisco;San Andres;Por determinar;Por Determinar;UF0035400;Pisco;18;367101.0;8479714;878;3471.0;0.3471;6942;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39176;7584838-anexo-ii-5.xlsx;740;110506;Ica;Pisco;San Andres;Por determinar;Por Determinar;UF0035418;San Clemente 5;18;367999.0;8482273;962;28705.0;2.8705;57410;Urbano;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39177;7584838-anexo-ii-5.xlsx;741;110507;Ica;Pisco;San Clemente;Por determinar;Por Determinar;UF0018362;San Clemente 1;18;373629.0;8488489;301;3125.0;0.3125;1075;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39178;7584838-anexo-ii-5.xlsx;742;110507;Ica;Pisco;San Clemente;Por determinar;Por Determinar;UF0018363;San Clemente 2;18;377432.0;8487543;138;1042.0;0.1042;250;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39179;7584838-anexo-ii-5.xlsx;743;110507;Ica;Pisco;San Clemente;Por determinar;Por Determinar;UF0018364;San Clemente 3;18;378313.0;8487421;63.8;174.0;0.0174;50;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39180;7584838-anexo-ii-5.xlsx;744;110507;Ica;Pisco;San Clemente;Por determinar;Por Determinar;UF0035411;San Clemente 4;18;375909.0;8487559;648;3203.0;0.3203;6406;Urbano;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39181;7584838-anexo-ii-5.xlsx;745;110507;Ica;Pisco;San Clemente;Por determinar;Por Determinar;UF0035417;Balconcillo;18;374874.0;8487950;178;1625.0;0.1625;3250;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39182;7584838-anexo-ii-5.xlsx;746;110508;Ica;Pisco;Tupac Amaru Inca;Por determinar;Por Determinar;UF0035408;Pisco 10;18;374928.37;8486366.97;841;32895.0;3.2895;65790;Rural;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39183;7584838-anexo-ii-5.xlsx;747;110508;Ica;Pisco;Tupac Amaru Inca;Por determinar;Por Determinar;UF0035412;Tupac Amaru Inca;18;376766.0;8483886;901;26528.0;2.6528;53056;Urbano;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39184;7584838-anexo-ii-5.xlsx;748;110508;Ica;Pisco;Tupac Amaru Inca;Por determinar;Por Determinar;UF0035413;Shadai 2;18;375880.0;8483158;400;1631.0;0.1631;3262;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39185;7584838-anexo-ii-5.xlsx;749;120302;Junín;Chanchamayo;Perene;Por determinar;Por Determinar;UF0035419;Sangani ;18;513143.0;8792237;84;521.0;0.0521;250;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39186;7584838-anexo-ii-5.xlsx;750;120302;Junín;Chanchamayo;Perene;Por determinar;Por Determinar;UF0035420;Playa Remolino;18;475531.0;8789991;128;816.0;0.0816;1060;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39187;7584838-anexo-ii-5.xlsx;751;120303;Junín;Chanchamayo;Pichanaqui;Por determinar;Por Determinar;UF0018418;Pichanaqui 1;18;515358.0;8791292;338;4488.0;0.4488;3590;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39188;7584838-anexo-ii-5.xlsx;752;120303;Junín;Chanchamayo;Pichanaqui;Por determinar;Por Determinar;UF0018419;Pichanaqui 2;18;514236.0;8792732;76;342.0;0.0342;411;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39189;7584838-anexo-ii-5.xlsx;753;120303;Junín;Chanchamayo;Pichanaqui;Por determinar;Por Determinar;UF0018420;Pichanaqui 3;18;514164.0;8792781;73;317.0;0.0317;381;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39190;7584838-anexo-ii-5.xlsx;754;120305;Junín;Chanchamayo;San Ramon;Por determinar;Por Determinar;UF0018410;San Ramon 1;18;459418.0;8770664;1122;13044.0;1.3044;15653;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39191;7584838-anexo-ii-5.xlsx;755;120305;Junín;Chanchamayo;San Ramon;Por determinar;Por Determinar;UF0018411;San Ramon 2;18;456583.0;8768186;144;886.0;0.0886;1152;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39192;7584838-anexo-ii-5.xlsx;756;120305;Junín;Chanchamayo;San Ramon;Por determinar;Por Determinar;UF0018412;San Ramon 3;18;460522.0;8770848;691;2901.0;0.2901;4932;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39193;7584838-anexo-ii-5.xlsx;757;120305;Junín;Chanchamayo;San Ramon;Por determinar;Por Determinar;UF0018413;San Ramon 4;18;461278.0;8770884;73;338.0;0.0338;203;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39194;7584838-anexo-ii-5.xlsx;758;120305;Junín;Chanchamayo;San Ramon;Por determinar;Por Determinar;UF0018414;San Ramon 5;18;461410.0;8769893;69;338.0;0.0338;271;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39195;7584838-anexo-ii-5.xlsx;759;120305;Junín;Chanchamayo;San Ramon;Por determinar;Por Determinar;UF0018415;San Ramon 6;18;461175.0;8769433;125;990.0;0.099;495;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39196;7584838-anexo-ii-5.xlsx;760;120305;Junín;Chanchamayo;San Ramon;Por determinar;Por Determinar;UF0018416;San Ramon 7;18;461178.0;8769257;86;490.0;0.049;294;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39197;7584838-anexo-ii-5.xlsx;761;120305;Junín;Chanchamayo;San Ramon;Por determinar;Por Determinar;UF0018417;San Ramon 8;18;461062.0;8770881;145;788.0;0.0788;630;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39198;7584838-anexo-ii-5.xlsx;762;120903;Junín;Chupaca;Chongos Bajo;Por determinar;Por Determinar;UF0018443;Chongos Bajo 1;18;471710.0;8658343;208;1580.0;0.158;1738;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39199;7584838-anexo-ii-5.xlsx;763;120903;Junín;Chupaca;Chongos Bajo;Por determinar;Por Determinar;UF0018444;Chongos Bajo 2;18;471171.0;8660026;730;4879.0;0.4879;8294;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39200;7584838-anexo-ii-5.xlsx;764;120903;Junín;Chupaca;Chongos Bajo;Por determinar;Por Determinar;UF0018445;Chongos Bajo 3;18;471024.0;8660120;434;2845.0;0.2845;3414;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39201;7584838-anexo-ii-5.xlsx;765;120903;Junín;Chupaca;Chongos Bajo;Por determinar;Por Determinar;UF0018446;Chongos Bajo 4;18;472962.0;8658469;182;1611.0;0.1611;2095;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39202;7584838-anexo-ii-5.xlsx;766;120903;Junín;Chupaca;Chongos Bajo;Por determinar;Por Determinar;UF0018447;Chongos Bajo 5;18;471460.0;8659918;367;5266.0;0.5266;7372;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39203;7584838-anexo-ii-5.xlsx;767;120901;Junín;Chupaca;Chupaca;Por determinar;Por Determinar;UF0035422;Chupaca;18;470409.0;8667052;223;2267.0;0.2267;5667;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39204;7584838-anexo-ii-5.xlsx;768;120901;Junín;Chupaca;Chupaca;Por determinar;Por Determinar;UF0037037;Puente La Eternidad;18;470535.0;8666967;589;5367.0;0.5367;6440;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2023;Resolución N° 00098-2023-OEFA/DSIS
39205;7584838-anexo-ii-5.xlsx;769;120905;Junín;Chupaca;Huamancaca Chico;Por determinar;Por Determinar;UF0035423;Rio Mantaro;18;474326.0;8665225;656;16752.0;1.6752;41880;Rural;Público;ACTIVO;Si;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39206;7584838-anexo-ii-5.xlsx;770;120905;Junín;Chupaca;Huamancaca Chico;Por determinar;Por Determinar;UF0035424;Puente Cunas 1;18;473671.0;8666379;358;4028.0;0.4028;8862;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39207;7584838-anexo-ii-5.xlsx;771;120905;Junín;Chupaca;Huamancaca Chico;Por determinar;Por Determinar;UF0037038;Puente Comuneros;18;474473.0;8663161;755;22157.0;2.2157;33235;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2023;Resolución N° 00098-2023-OEFA/DSIS
39208;7584838-anexo-ii-5.xlsx;772;120201;Junín;Concepcion;Concepcion;Por determinar;Por Determinar;UF0018449;Concepción 1;18;465126.0;8681910;240;2029.0;0.2029;2232;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39209;7584838-anexo-ii-5.xlsx;773;120201;Junín;Concepcion;Concepcion;Por determinar;Por Determinar;UF0018450;Concepción 2;18;465781.0;8681160;85;483.0;0.0483;1353;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39210;7584838-anexo-ii-5.xlsx;774;120210;Junín;Concepcion;Matahuasi;Por determinar;Por Determinar;UF0018448;Matahuasi;18;463054.0;8685171;335;3876.0;0.3876;6202;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39211;7584838-anexo-ii-5.xlsx;775;120211;Junín;Concepcion;Mito;Por determinar;Por Determinar;UF0035425;Puente Las Balsas;18;465815.0;8680139;683;11812.0;1.1812;17718;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39212;7584838-anexo-ii-5.xlsx;776;120213;Junín;Concepcion;Orcotuna;Por determinar;Por Determinar;UF0018451;Orcotuna;18;465963.0;8680216;625;10748.0;1.0748;17197;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39213;7584838-anexo-ii-5.xlsx;777;120107;Junín;Huancayo;Chilca;Por determinar;Por Determinar;UF0036728;Sector Auquimarca;18;474969.0;8662250;2250;54200.0;5.42;26490;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2023;Resolución N.° 00066-2023-OEFA/DSIS
39214;7584838-anexo-ii-5.xlsx;778;120108;Junín;Huancayo;Chongos Alto;Por determinar;Por Determinar;UF0018453;Chongos Alto 1;18;468819.0;8638746;122;599.0;0.0599;361;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39215;7584838-anexo-ii-5.xlsx;779;120108;Junín;Huancayo;Chongos Alto;Por determinar;Por Determinar;UF0018454;Chongos Alto 2;18;467679.0;8640099;166;1475.0;0.1475;1623;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39216;7584838-anexo-ii-5.xlsx;780;120114;Junín;Huancayo;El Tambo;Por determinar;Por Determinar;UF0036014;Agua de Las Virgenes 1;18;474253.0;8665909;728;5008.0;0.5008;11017;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39217;7584838-anexo-ii-5.xlsx;781;120114;Junín;Huancayo;El Tambo;Por determinar;Por Determinar;UF0035443;Agua De Las Virgenes 2;18;474143.0;8666403;486;6076.0;0.6076;3038;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39218;7584838-anexo-ii-5.xlsx;782;120114;Junín;Huancayo;El Tambo;Por determinar;Por Determinar;UF0036015;Puente Breña;18;473666.0;8668019;256;1690.0;0.169;3380;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39219;7584838-anexo-ii-5.xlsx;783;120114;Junín;Huancayo;El Tambo;Por determinar;Por Determinar;UF0035444;La Lora;18;475950.0;8665594;484;3388.0;0.3388;7115;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39220;7584838-anexo-ii-5.xlsx;784;120114;Junín;Huancayo;El Tambo;Por determinar;Por Determinar;UF0035445;Malecón Del Mantaro 2;18;474173.0;8666974;202;1284.0;0.1284;1670;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39221;7584838-anexo-ii-5.xlsx;785;120114;Junín;Huancayo;El Tambo;Por determinar;Por Determinar;-;Puente Breña 1;18;473820.0;8667830;764;4006.0;0.4;800;Urbano;Privado;ACTIVO;Si;No;No;No;No;No;No;Recuperación;2025;-
39222;7584838-anexo-ii-5.xlsx;786;120114;Junín;Huancayo;El Tambo;Por determinar;Por Determinar;-;El Tambo 1;18;475460.0;8665573;704;704.0;0.0704;30;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2025;-
39223;7584838-anexo-ii-5.xlsx;787;120119;Junín;Huancayo;Huancan;Por determinar;Por Determinar;UF0037144;Huancan Río Mantaro;18;475080.0;8661827.95;2998;154621.0;15.4621;309242;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2023;Resolución N° 00098-2023-OEFA/DSIS
39224;7584838-anexo-ii-5.xlsx;788;120101;Junín;Huancayo;Huancayo;Por determinar;Por Determinar;UF0035432;Huancayo 1;18;475476.0;8665551;128;459.0;0.0459;689;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39225;7584838-anexo-ii-5.xlsx;789;120101;Junín;Huancayo;Huancayo;Por determinar;Por Determinar;UF0035433;Huancayo 2;18;475487.0;8665540;136;560.0;0.056;840;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39226;7584838-anexo-ii-5.xlsx;790;120101;Junín;Huancayo;Huancayo;Por determinar;Por Determinar;UF0035434;Cajas Chico 1;18;474695.0;8663779;777;7469.0;0.7469;14934;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39227;7584838-anexo-ii-5.xlsx;791;120101;Junín;Huancayo;Huancayo;Por determinar;Por Determinar;UF0035435;Cajas Chico 2;18;474722.0;8663843;461;2528.0;0.2528;4298;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39228;7584838-anexo-ii-5.xlsx;792;120101;Junín;Huancayo;Huancayo;Por determinar;Por Determinar;UF0035436;Cajas Chico 3;18;474648.0;8664023;894;16249.0;1.6249;34122;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39229;7584838-anexo-ii-5.xlsx;793;120101;Junín;Huancayo;Huancayo;Por determinar;Por Determinar;UF0035437;Cajas Chico 4;18;474957.0;8664076;63;240.0;0.024;336;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39230;7584838-anexo-ii-5.xlsx;794;120101;Junín;Huancayo;Huancayo;Por determinar;Por Determinar;UF0035438;Cementerio Esperanza Etern;18;478805.0;8667300;84;391.0;0.0391;195;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39231;7584838-anexo-ii-5.xlsx;795;120101;Junín;Huancayo;Huancayo;Por determinar;Por Determinar;UF0035439;Yauris;18;474453.0;8665435;84;495.0;0.0495;446;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39232;7584838-anexo-ii-5.xlsx;796;120101;Junín;Huancayo;Huancayo;Por determinar;Por Determinar;UF0035440;Huancayo 3;18;474427.0;8665466;116;518.0;0.0518;310;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39233;7584838-anexo-ii-5.xlsx;797;120101;Junín;Huancayo;Huancayo;Por determinar;Por Determinar;UF0035441;Las Retamas 1;18;474992.0;8665667;257;2549.0;0.2549;5353;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39234;7584838-anexo-ii-5.xlsx;798;120101;Junín;Huancayo;Huancayo;Por determinar;Por Determinar;UF0035442;Las Retamas 2;18;474868.0;8665684;212;1584.0;0.1584;3010;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39235;7584838-anexo-ii-5.xlsx;799;120101;Junín;Huancayo;Huancayo;Por determinar;Por Determinar;UF0035429;Huancayo;18;475254.51;8665622.73;537;5515.0;0.5515;16545;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39236;7584838-anexo-ii-5.xlsx;800;120121;Junín;Huancayo;Huayucachi;Por determinar;Por Determinar;UF0035426;"Río Chanchas
";18;475553.87;8660702.76;209;644.0;0.0644;966;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39237;7584838-anexo-ii-5.xlsx;801;120125;Junín;Huancayo;Pilcomayo;Por determinar;Por Determinar;UF0035446;La Cultura 1;18;470543.0;8667031;201;906.0;0.0906;1178;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39238;7584838-anexo-ii-5.xlsx;802;120125;Junín;Huancayo;Pilcomayo;Por determinar;Por Determinar;UF0035447;La Cultura 2;18;470599.0;8666921;234;995.0;0.0995;2089;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39239;7584838-anexo-ii-5.xlsx;803;120125;Junín;Huancayo;Pilcomayo;Por determinar;Por Determinar;UF0035448;La Cultura 3;18;470558.0;8667003;319;2852.0;0.2852;8556;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39240;7584838-anexo-ii-5.xlsx;804;120125;Junín;Huancayo;Pilcomayo;Por determinar;Por Determinar;UF0035449;La Cultura 4;18;470478.0;8667083;65;225.0;0.0225;202;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39241;7584838-anexo-ii-5.xlsx;805;120125;Junín;Huancayo;Pilcomayo;Por determinar;Por Determinar;UF0035450;Pilcomayo;18;473245.0;8668346;266;2083.0;0.2083;3332;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39242;7584838-anexo-ii-5.xlsx;806;120125;Junín;Huancayo;Pilcomayo;Por determinar;Por Determinar;UF0035451;Pilcomayo 1;18;473513.0;8668030;1114;25283.0;2.5283;63210;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39243;7584838-anexo-ii-5.xlsx;807;120125;Junín;Huancayo;Pilcomayo;Por determinar;Por Determinar;UF0035452;Puente Cunas 2;18;473398.0;8666519;661;13466.0;1.3466;20200;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39244;7584838-anexo-ii-5.xlsx;808;120125;Junín;Huancayo;Pilcomayo;Por determinar;Por Determinar;UF0035453;Puente Los Angeles 1;18;473915.0;8667277;95.6;449.0;0.0449;360;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39245;7584838-anexo-ii-5.xlsx;809;120125;Junín;Huancayo;Pilcomayo;Por determinar;Por Determinar;UF0035454;Puente Los Angeles 2;18;473904.0;8667312;71;265.0;0.0265;212;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39246;7584838-anexo-ii-5.xlsx;810;120125;Junín;Huancayo;Pilcomayo;Por determinar;Por Determinar;UF0035430;Pilcomayo 2;18;472761.0;8666638;344;5619.0;0.5619;14047;Rural;Público;ACTIVO;Si;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39247;7584838-anexo-ii-5.xlsx;811;120133;Junín;Huancayo;Sapallanga;Por determinar;Por Determinar;UF0035427;"Malecón del Río Chacla - margen derecha
";18;481652.29;8658953.1;741;2596.0;0.2596;5192;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39248;7584838-anexo-ii-5.xlsx;812;120133;Junín;Huancayo;Sapallanga;Por determinar;Por Determinar;UF0035428;"Malecón del Río Chacla - margen izquierda
";18;481632.17;8658989.58;841;5339.0;0.5339;10678;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
