ID_registro;N;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;RUC;MUNI_ADMINISTRA;COD_UF;DENOMINACIÓN;ZONA;ESTE;NORTE;PERIMETRO;ÁREA_M2;ÁREA_HA;MUNI_DISPONEN;CANT_DISP;SEGREGA;CRIANZA_ANIM;QUEMA_RRSS;RRSS_SALUD;RRSS_INDU;AGUAJAL;BOFEDAL;PANTANO;AMORTIGUAMIENTO_ANP;ANP;CATEGORIA;AÑO_INCORPORACION;DOCUMENTO_INCORPORACION;DOCUMENTO_ACTUALIZACION;PLAN_RECUPERACION_RECONVERSION
36445;76;10609;Amazonas;Rodríguez de Mendoza;Omia;20170145365;MUNICIPALIDAD DISTRITAL DE OMIA;UF0010061;Botadero Omia;18;242307.0;9282978.0;431.909549;10566.269587;1.056627;Municipalidad distrital de Omia;No Precisa;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36446;77;10601;Amazonas;Rodríguez de Mendoza;San Nicolás;20182762327;MUNICIPALIDAD PROVINCIAL DE ROD DE MENDO;UF0010679;Botadero Sector Pueblo Alto;18;225830.0;9293764.0;762;26700;2.67;Municipalidad provincial de Rodríguez de Mendoza, Municipalidad distrital de San Nicolas;0.3;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36447;78;10610;Amazonas;Rodríguez de Mendoza;Santa Rosa;20168006439;MUNICIPALIDAD DISTRITAL SANTA ROSA;UF0009646;Botadero de Santa Rosa;18;227663.0;9286738.0;239;3500;0.35;Municipalidad distrital de Santa Rosa;0;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00019-2025-OEFA/DSIS;
36448;79;10610;Amazonas;Rodríguez de Mendoza;Santa Rosa;20168006439;MUNICIPALIDAD DISTRITAL SANTA ROSA;UF0037732;Botadero Sector San Francisco;18;228161.0;9285110.0;493;14577;1.46;Municipalidad distrital Santa Rosa;0.3;No;No;No;No;No;No;No;No;No;No;Recuperación;2024;Resolución N° 003-2024-OEFA/DSIS;;
36449;80;10611;Amazonas;Rodríguez de Mendoza;Totora;20207202127;MUNICIPALIDAD DISTRITAL DE CHIRIMOTO;UF0010878;Botadero Zona Rural;18;229443.0;9278954.0;33.049554;55.701287;0.00557;Municipalidad distrital de Chirimoto;No Precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36450;81;10611;Amazonas;Rodríguez de Mendoza;Totora;20166753776;MUNICIPALIDAD DISTRITAL DE TOTORA;UF0010170;Botadero Punto 2;18;226621.0;9281555.0;32.346307;65.962859;0.006596;Municipalidad distrital de Totora;0.01;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36451;82;10611;Amazonas;Rodríguez de Mendoza;Totora;20166753776;MUNICIPALIDAD DISTRITAL DE TOTORA;UF0010169;Botadero Punto 1;18;226640.0;9281638.0;28.2769;46.398253;0.00464;Municipalidad distrital de Totora;0.01;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36452;83;10701;Amazonas;Utcubamba;Bagua Grande;20146917314;MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA;UF0009845;Botadero Los Rollos Sector Jaguanga;17;771709.0;9368510.0;3478;195000;19.5;Municipalidad provincial de Utcubamba, Municipalidad distrital de Bagua Grande;38;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00136-2024-OEFA/DSIS;R.G.M. N°23-2021-MPU/GM
36453;84;10702;Amazonas;Utcubamba;Cajaruro;20165778121;MUNICIPALIDAD DISTRITAL DE CAJARURO;UF0009578;Botadero de Cajaruro;17;783749.0;9366014.0;756.82;30000;3;Municipalidad distrital de Cajaruro;0;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00147-2024-OEFA/DSIS;
36454;85;10703;Amazonas;Utcubamba;Cumba;20146918043;MUNICIPALIDAD DISTRITAL DE CUMBA;UF0009595;Botadero de Cumba;17;760249.0;9341172.0;172.438773;2146.203979;0.21462;Municipalidad distrital de Cumba;5.57;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36455;86;10705;Amazonas;Utcubamba;Jamalca;20190339450;MUNICIPALIDAD DISTRITAL JAMALCA;UF0009800;Botadero La Caldera;17;807021.0;9351387.0;80.627134;413.429215;0.041343;Municipalidad distrital de Jamalca;4290;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36456;87;10706;Amazonas;Utcubamba;Lonya Grande;20146917403;MUNICIPALIDAD DISTRITAL DE LONYA GRANDE;UF0009624;Botadero de Lonya Grande;17;784458.0;9324912.0;202.718699;2882.789046;0.288279;Municipalidad distrital de Lonya Grande;1.55;Si;No;No;Si;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36457;88;10706;Amazonas;Utcubamba;Lonya Grande;20146917403;MUNICIPALIDAD DISTRITAL DE LONYA GRANDE;UF0039124;Botadero controlado del distrito de Lonya Grande;17;781752.0;9321398.0;864.75;41916;4.19;Municipalidad distrital de Lonya Grande;9;Si;No;No;No;No;No;No;No;No;No;Recuperación;2024;Resolución N.° 00147-2024-OEFA/DSIS;;
36458;89;10707;Amazonas;Utcubamba;Yamón;20350098250;MUNICIPALIDAD DISTRITAL DE YAMÓN;UF0038229;Botadero Sector El Palto;17;777926.0;9335574.0;202;1191;0.1191;Municipalidad del centro poblado El Palto - Yamón;0.1778;No;No;No;No;No;No;No;No;No;No;Recuperación;2024;Resolución N° 0035-2024-OEFA/DSIS;;
36459;90;20201;Áncash;Aija;Aija;20191017201;MUNICIPALIDAD PROVINCIAL DE AIJA;UF0009403;Botadero Canchinchan;18;211456.0;8918305.0;93.792585;567.922205;0.056792;Municipalidad provincial de Aija;0.413;No;Si;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36460;91;20202;Áncash;Aija;Coris;20205424386;MUNICIPALIDAD DISTRITAL DE CORIS;UF0010702;Botadero Sector Shapallu;18;202298.0;8913501.0;189.002451;1506.200216;0.15062;Municipalidad distrital de Coris;0.25;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36461;92;20203;Áncash;Aija;Huacllan;20191017111;MUNICIPALIDAD DISTRITAL DE HUACLLÁN;UF0010604;Botadero Sector Killiwi;18;205922.0;8914660.0;305.915276;5288.402121;0.52884;Municipalidad distrital de Huacllan;0.5;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36462;93;20204;Áncash;Aija;La Merced;20207753191;MUNICIPALIDAD DISTRITAL DE LA MERCED;UF0009708;Botadero Fundo Mishihueta;18;213038.0;8923071.0;87.451144;434.424258;0.043442;Municipalidad distrital de La Merced;No Precisa;Si;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36463;94;20205;Áncash;Aija;Succha;20202344071;MUNICIPALIDAD DISTRITAL DE SUCCHA;UF0009870;Botadero Mariash;18;209765.0;8913090.0;104.153951;712.212087;0.071221;Municipalidad distrital de Succha;0.5;Si;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36464;95;20302;Áncash;Antonio Raymondi;Aczo;20208069153;MUNICIPALIDAD DISTRITAL DE CHINGAS;UF0010207;Botadero Quebrada Pasamaito;18;282743.0;8988502.0;143.68717;1468.089239;0.146809;Municipalidad distrital de Chingas;No Precisa;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36465;96;20302;Áncash;Antonio Raymondi;Aczo;20214747384;MUNICIPALIDAD DISTRITAL DE SAN JUAN DE RONTOY;UF0010205;Botadero Quebrada Mojonrumi-Arashpaña;18;279916.0;8986818.0;94.900411;409.607641;0.040961;Municipalidad distrital de San Juan de Rontoy;No Precisa;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36466;97;20303;Áncash;Antonio Raymondi;Chaccho;20209443156;CONCEJO DISTRITAL DE CHACCHO;UF0010190;Botadero Quebrada Canlla;18;270881.0;8997306.0;142.638019;1179.357681;0.117936;Municipalidad distrital de Chaccho;No Precisa;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36467;98;20304;Áncash;Antonio Raymondi;Chingas;20219943599;MUNICIPALIDAD DISTRITAL DE ACZO;UF0010470;Botadero Sector Aeropuerto;18;282753.0;8988950.0;110.150049;727.901057;0.07279;Municipalidad distrital de Aczo;0.05;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36468;99;20301;Áncash;Antonio Raymondi;Llamellin;20195408557;MUNICIPALIDAD PROVINCIAL DE ANTONIO RAIMONDI;UF0009786;Botadero Jancush;18;279275.0;8994417.0;294.33606;5216.470707;0.521647;Municipalidad provincial de Antonio Raymondi;1.44;Si;No;Si;Si;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36469;100;20305;Áncash;Antonio Raymondi;Mirgas;20203857234;MUNICIPALIDAD DISTRITAL DE MIRGAS;UF0010557;Botadero Sector de Tinyarajra;18;269982.0;8995538.0;144.648431;1207.832608;0.120783;Municipalidad distrital de Mirgas;0.07;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36470;101;20305;Áncash;Antonio Raymondi;Mirgas;20203857234;MUNICIPALIDAD DISTRITAL DE MIRGAS;UF0037926;Botadero Sector Andasco;18;270743.86;8996832.26;1500;1500;0.15;Municipalidad distrital de Mirgas;0.3;No;No;No;Si;No;No;No;No;No;No;Recuperación;2024;Resolución N° 00019-2024-OEFA/DSIS;;
36471;102;20401;Áncash;Asunción;Chacas;20226505211;MUNICIPALIDAD PROVINCIAL DE ASUNCION;UF0010710;Botadero Sector Tacshacuna;18;240961.0;8985229.0;475.906011;11874.556725;1.187456;Municipalidad provincial de Asunción, Municipalidad distrital de Chacas, Municipalidad distrital de Acochaca;No Precisa;Si;No;Si;Si;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36472;103;20502;Áncash;Bolognesi;Abelardo Pardo Lezameta;20219601957;MUNICIPIO DISTRITAL A PARDO LEZAMETA;UF0010699;Botadero Sector Sango Frio – El Remate;18;264717.0;8858845.0;205.047256;1638.199853;0.16382;Municipalidad distrital de Abelardo Pardo Lezameta;No Precisa;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36473;104;20503;Áncash;Bolognesi;Antonio Raymondi;20221631910;MUNICIPALIDAD DISTRITAL DE A RAYMONDI;UF0010200;Botadero Quebrada Huinchus;18;228706.0;8875739.0;72.207798;364.74701;0.036475;Municipalidad distrital de Antonio Raymondi;No Precisa;No;No;Si;Si;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36474;105;20504;Áncash;Bolognesi;Aquia;20200036698;MUNICIPALIDAD DISTRITAL DE AQUIA;UF0010452;Botadero San Miguel;18;265167.0;8887776.0;353.452307;7388.089855;0.738809;Municipalidad distrital de Aquia;0.06;No;No;No;No;No;No;No;No;Si;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36475;106;20504;Áncash;Bolognesi;Aquia;20200036698;MUNICIPALIDAD DISTRITAL DE AQUIA;UF0012766;Botadero Tallenga;18;266296.0;8893342.0;1000;10000;1;Municipalidad distrital de Aquia;No precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS;;
36476;107;20506;Áncash;Bolognesi;Canis;20214896118;MUNICIPALIDAD DISTRITAL DE CANIS;UF0010185;Botadero Quebrada Ainas;18;262551.0;8857179.0;273.529628;2361.934247;0.236193;Municipalidad distrital de Canis;No Precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36477;108;20501;Áncash;Bolognesi;Chiquian;20166558051;MUNICIPALIDAD PROVINCIAL DE BOLOGNESI;UF0010839;Botadero Upayacu;18;262042.0;8879347.0;192.771568;2505.217948;0.250522;Municipalidad provincial de Bolognesi;1.67;Si;No;Si;Si;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36478;109;20507;Áncash;Bolognesi;Colquioc;20205785486;MUNICIPALIDAD DISTRITAL DE COLQUIOC;UF0010496;Botadero Sector Callun;18;216988.0;8862001.0;530.289989;13829.651246;1.382965;Municipalidad distrital de Colquioc, Municipalidad distrital de Cajacay;2.8;Si;No;No;No;No;No;No;No;No;No;Reconversión;2018;RCD N°026 -2018-OEFA/CD;;
36479;110;20508;Áncash;Bolognesi;Huallanca;20222304921;MUNICIPALIDAD DISTRITAL DE HUALLANCA;UF0010558;Botadero Sector de Ucrucacha;18;286027.0;8903724.0;240.058318;3061.728595;0.306173;Municipalidad distrital de Huallanca;2.14;Si;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36480;111;20508;Áncash;Bolognesi;Huallanca;20222304921;MUNICIPALIDAD DISTRITAL DE HUALLANCA;UF0038879;Botadero Sector Ventosilla;18;286335.0;8905301.0;590.15;20840.089;2;Municipalidad distrital de Huallanca;1;No;No;No;No;No;No;No;No;No;No;Recuperación;2024;RESOLUCIÓN N° 00136-2024-OEFA/DSIS;;
36481;112;20509;Áncash;Bolognesi;Huasta;20170997361;MUNICIPALIDAD DISTRITAL DE HUASTA;UF0009664;Botadero de Winson;18;263377.0;8881431.0;201.958742;2687.002944;0.2687;Municipalidad distrital de Huasta;0.066;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36482;113;20510;Áncash;Bolognesi;Huayllacayan;20203904500;MUNICIPALIDAD DISTRITAL DE HUAYLLACAYAN;UF0010192;Botadero Quebrada de Cruzpata;18;230865.0;8866372.0;91.197206;372.701188;0.03727;Municipalidad distrital de Huayllacayan;No Precisa;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36483;114;20512;Áncash;Bolognesi;Mangas;20226974807;MUNICIPALIDAD DISTRITAL LA PRIMAVERA;UF0010498;Botadero Sector Campo Santo;18;267170.0;8856505.0;32.667784;66.282854;0.006628;Municipalidad distrital de La Primavera;No Precisa;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36484;115;20512;Áncash;Bolognesi;Mangas;20212823831;MUNICIPALIDAD DISTRITAL DE MANGAS;UF0010680;Botadero Sector Pukarrumi;18;269651.0;8853815.0;89.865055;554.457451;0.055446;Municipalidad distrital de Mangas;0.116;No;Si;Si;Si;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36485;116;20513;Áncash;Bolognesi;Pacllon;20322925001;MUNICIPALIDAD DISTRITAL DE PACLLON;UF0010546;Botadero Sector de Alcupampa;18;272942.0;8867983.0;118.120284;910.759166;0.091076;Municipalidad distrital de Pacllón;0.04;No;No;No;No;No;No;No;No;No;Si;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36486;117;20513;Áncash;Bolognesi;Pacllon;20322925001;MUNICIPALIDAD DISTRITAL DE PACLLON;UF0018186;Botadero Ahusana;18;271721.0;8867860.0;No precisa;407200;40.72;Municipalidad distrital de Pacllon;0.1;Si;No;Si;No;No;No;No;No;No;Si;Reconversión;2022;Resolución N.° 00018-2022-OEFA/DSIS;;
36487;118;20514;Áncash;Bolognesi;San Miguel de Corpanqui;20229916719;MUNICIPALIDAD DISTRITAL SAN MIGUEL DE CORPANQUI;UF0010481;Botadero Sector Antichacra;18;259015.0;8862015.0;106.645208;642.013962;0.064201;Municipalidad distrital de San Miguel Corpanqui;0.05;No;No;No;Si;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36488;119;20515;Áncash;Bolognesi;Ticllos;20200032277;MUNICIPALIDAD DISTRITAL DE TICLLOS;UF0009727;Botadero Huacatac - Quincha Pata;18;258306.0;8864566.0;127.876887;1050.701784;0.10507;Municipalidad distrital de Ticllos;0.5;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36489;120;20603;Áncash;Carhuaz;Amashca;20200028083;MUNICIPALIDAD DISTRITAL DE AMASHCA;UF0010648;Botadero Sector Onque - Mare;18;209250.0;8977516.0;85.327623;452.529926;0.045253;Municipalidad distrital de Amashca;No Precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36490;121;20604;Áncash;Carhuaz;Anta;20222120951;MUNICIPALIDAD DISTRITAL DE ANTA;UF0010523;Botadero Sector Chilca;18;215294.0;8964644.0;104.482284;767.079555;0.076708;Municipalidad distrital de Anta;0.05;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36491;122;20604;Áncash;Carhuaz;Anta;20172265929;MUNICIPALIDAD DISTRITAL DE MARCARA;UF0010476;Botadero Sector Allparumi;18;213592.0;8967912.0;344.68105;7653.160334;0.765316;Municipalidad distrital de Marcara;0.08;Si;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36492;123;20607;Áncash;Carhuaz;Pariahuanca;20175284592;MUNICIPALIDAD DISTRITAL DE PARIAHUANCA;UF0010636;Botadero Sector Minaspucro;18;218497.0;8964808.0;318.812021;6846.299615;0.68463;Municipalidad distrital de Pariahuanca;0.05;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36493;124;20608;Áncash;Carhuaz;San Miguel de Aco;20198352781;MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE ACO;UF0010662;Botadero Sector Percashca;18;219109.0;8962775.0;103.762699;523.556217;0.052356;Municipalidad distrital de San Miguel de Aco;0.04;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36494;125;20609;Áncash;Carhuaz;Shilla;20200030908;MUNICIPALIDAD DISTRITAL DE SHILLA;UF0010552;Botadero Sector de Margash;18;210882.0;8976558.0;234.700743;3152.803354;0.31528;Municipalidad distrital de Shilla, Municipalidad distrital de Ataquero;0.06;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36495;126;20611;Áncash;Carhuaz;Yungar;20212196810;MUNICIPALIDAD DISTRITAL DE YUNGAR;UF0010732;Botadero Sector Yungar;18;215881.0;8962849.0;138;1039;0.1;Municipalidad distrital de Yungar;3;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36496;127;20701;Áncash;Carlos Fermín Fitzcarrald;San Luis;20202020098;MUNICIPALIDAD PROV.CARLOS F. FITZCARRALD;UF0009334;Botadero Ampash;18;245596.0;8993405.0;409;10030;1;Municipalidad provincial de Carlos Fermin Fitzcarrald;0.35;No;No;No;Si;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36497;128;20702;Áncash;Carlos Fermín Fitzcarrald;San Nicolás;20200965192;MUNICIPALIDAD DISTRITAL DE SAN NICOLAS;UF0010201;Botadero Quebrada Ichic Catcash;18;259486.0;9007669.0;124.055781;716.736658;0.071674;Municipalidad distrital de San Nicolas;No Precisa;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36498;129;20703;Áncash;Carlos Fermín Fitzcarrald;Yauya;20231267884;MUNICIPALIDAD DISTRITAL DE YAUYA;UF0010696;Botadero Sector San José de Chacuascancha;18;246480.0;9007831.0;233.373828;3750.475001;0.375048;Municipalidad distrital de Yauya;0.071;Si;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36499;130;20802;Áncash;Casma;Buena Vista Alta;20222952256;MUNICIPALIDAD DISTRITAL DE QUILLO;UF0009775;Botadero Iquichalcan;17;817533.0;8967255.0;111.262506;837.221842;0.083722;Municipalidad distrital de Quillo;No Precisa;Si;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36500;131;20802;Áncash;Casma;Buena Vista Alta;20174670693;MUNICIPALIDAD DISTRITAL DE BUENAVISTA;UF0010082;Botadero Pampa Colorada;17;809223.0;8955896.0;896;14409;1.4;Municipalidad distrital de Buena Vista Alta;0.3;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00019-2025-OEFA/DSIS;
36501;132;20802;Áncash;Casma;Buena Vista Alta;20174670693;MUNICIPALIDAD DISTRITAL DE BUENAVISTA;UF0009742;Botadero Huanchuy;17;812251.0;8963943.0;186.773917;1692.250966;0.169225;Municipalidad distrital de Buena Vista Alta;0;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36502;133;20801;Áncash;Casma;Casma;20174929697;MUNICIPALIDAD PROVINCIAL DE CASMA;UF0009349;Botadero Antival;17;799904.0;8940923.0;1725;140000;14;Municipalidad provincial de Casma;30;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00002-2025-OEFA/DSIS;
36503;134;20801;Áncash;Casma;Casma;20174929697;MUNICIPALIDAD PROVINCIAL DE CASMA;UF0037927;Botadero de óvalo Playa Tortuga;17;786572.0;8965350.0;441;8600;0.86;No precisa;No Precisa;No;No;Si;No;Si;No;No;No;No;No;Recuperación;2024;Resolución N° 00019-2024-OEFA/DSIS;;
36504;135;20803;Áncash;Casma;Comandante Noel;20186465793;MUNICIPALIDAD DISTRITAL COMANDANTE NOEL;UF0009802;Botadero La Carbonera;17;788330.0;8950428.0;417;10821;1.1;Municipalidad distrital de Comandante Noel;8;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00024-2025-OEFA/DSIS;
36505;136;20804;Áncash;Casma;Yautan;20186203918;MUNICIPALIDAD DISTRITAL DE YAUTAN;UF0009556;Botadero Cruz Punta;17;818379.0;8949820.0;1172;59764;5.98;Municipalidad distrital de Yautan;1.13;Si;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00024-2025-OEFA/DSIS;
36506;137;20902;Áncash;Corongo;Aco;20223019936;MUNICIPALIDAD DISTRITAL DE ACO;UF0010542;Botadero Sector Cruzirca;18;182948.0;9056692.0;88.160667;437.067679;0.043707;Municipalidad distrital de Aco;0.079;No;Si;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36507;138;20903;Áncash;Corongo;Bambas;20323086274;MUNICIPALIDAD DISTRITAL DE BAMBAS;UF0009843;Botadero Los Lloques;17;830122.0;9049250.0;314;3143.47;0.31;Municipalidad distrital de Bambas;0.015;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 0017-2025-OEFA/DSIS;
36508;139;20903;Áncash;Corongo;Bambas;20323086274;MUNICIPALIDAD DISTRITAL DE BAMBAS;UF0040598;Botadero Sector Pilancon;17;825041.0;9049683.0;211;2500;0.25;Municipalidad distrital de Bambas;0.015;No;No;No;No;No;No;No;No;No;No;Recuperación;2025;Resolución N.° 0017-2025-OEFA/DSIS;;
36509;140;20901;Áncash;Corongo;Corongo;20202582258;MUNICIPALIDAD PROVINCIAL DE CORONGO;UF0009836;Botadero Llacllacan;18;180994.0;9050078.0;442.406168;7508.439405;0.750844;Municipalidad provincial de Corongo;3348;No;No;Si;Si;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36510;141;20904;Áncash;Corongo;Cusca;20286842748;MUNICIPALIDAD DISTRITAL DE CUSCA;UF0010199;Botadero Quebrada Huayaracra;18;184345.0;9057566.0;152.248871;1424.157067;0.142416;Municipalidad distrital de Cusca;0.25;No;Si;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36511;142;20905;Áncash;Corongo;La Pampa;20175203185;MUNICIPALIDAD DISTRITAL DE LA PAMPA;UF0010198;Botadero Quebrada Huampish;18;179161.0;9038910.0;248.899503;3510.140105;0.351014;Municipalidad distrital de La Pampa;1;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36512;143;20906;Áncash;Corongo;Yanac;20287079754;MUNICIPALIDAD DISTRITAL DE YANAC;UF0010208;Botadero Quebrada Picha Jirca;18;184650.0;9045969.0;65.196581;206.698217;0.02067;Municipalidad distrital de Yanac;0.072;No;Si;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36513;144;20906;Áncash;Corongo;Yanac;20287079754;MUNICIPALIDAD DISTRITAL DE YANAC;UF0039074;Botadero Kushparinan;18;185768.0;9047318.0;45.5;126;0.012;Municipalidad distrital de Yanac;0.04;No;No;No;No;No;No;No;No;No;No;Recuperación;2024;Resolución N.° 00140-2024-OEFA/DSIS;;
36514;145;20907;Áncash;Corongo;Yupan;20323071838;MUNICIPALIDAD DISTRITAL DE YUPAN;UF0010783;Botadero Trintis;18;173097.0;9046358.0;86.908937;430.772277;0.043077;Municipalidad distrital de Yupán;0.08;No;Si;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36515;146;20102;Áncash;Huaraz;Cochabamba;20228111695;MUNICIPALIDAD DISTRITAL DE COCHABAMBA;UF0009917;Botadero Municipal;18;185364.0;8948935.0;173.280193;2168.940466;0.216894;Municipalidad distrital de Cochabamba;0.071;No;No;Si;Si;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36516;147;20103;Áncash;Huaraz;Colcabamba;20212197204;MUNICIPALIDAD DISTRITAL DE COLCABAMBA;UF0009457;Botadero Cementerio;18;191229.0;8938161.0;118.380921;820.783363;0.082078;Municipalidad distrital de Colcabamba;0.036;Si;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36517;148;20104;Áncash;Huaraz;Huanchay;20216270208;MUNICIPALIDAD DISTRITAL DE HUANCHAY;UF0010457;Botadero Santa Cruz;18;190509.0;8924096.0;114.825492;803.588055;0.080359;Municipalidad distrital de Huanchay;0.036;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
